iddespesa,alimentacao
45181,786.0
45153,32.0
45086,30.0
45085,16.0
45057,10.0
45055,49.3
45054,7.59
45052,316.0
45013,16.0
44988,40.0
44987,14.91
44962,50.0
44961,16.0
44925,290.0
44906,158.0
44891,32.0
44890,202.05
44858,16.0
44829,59.42
44828,16.0
44805,110.0
44787,10.0
44784,32.0
44716,30.0
44660,128.34
44654,52.0
44625,90.0
