iddespesa,medicos
855238,1500.0
855239,1500.0
855240,1500.01
855241,1500.0
857402,1100.0
857403,1125.0
857404,1130.0
857405,1350.0
857406,1130.0
857416,1100.0
857417,1080.0
857418,1130.0
857419,1070.0
857429,1230.0
857434,700.0
857435,1125.0
857436,1200.0
857437,550.0
857438,660.0
857456,1100.0
857457,1130.0
857468,1100.0
857470,1200.0
857471,1483.0
857488,1130.0
857489,1350.0
857490,1130.0
857515,1130.0
857517,1080.0
857518,1130.0
857519,1070.0
857524,660.0
857525,1210.0
857526,1230.0
857531,1125.0
857532,1200.0
857533,550.0
857544,1100.0
857547,1130.0
857556,1100.0
857559,1200.0
857560,1483.0
857641,1300.0
857700,1130.0
857701,1350.0
857702,770.0
857703,1130.0
857713,1080.0
857714,1130.0
857717,1230.0
857776,1100.0
857777,1130.0
857786,1100.0
857788,1200.0
857789,1483.0
857802,1350.0
857803,1130.0
857813,700.0
857814,1080.0
857815,1130.0
857816,550.0
857819,1230.0
857877,1125.0
857878,1200.0
857879,550.0
857894,1300.0
857895,1300.0
857896,1300.0
857898,1320.0
857899,1320.0
857901,660.0
857902,1130.0
857903,1390.0
857904,1120.0
857906,1210.0
857908,1230.0
857909,1140.0
857910,1287.0
857911,1140.0
857912,1404.0
857913,1050.0
857914,1200.0
857915,1130.0
857917,1500.0
857922,1130.0
857923,1275.0
857925,1500.0
857926,1130.0
857927,1130.0
857930,1353.0
857931,1353.0
857932,1353.0
857933,1353.0
857934,1353.0
857935,805.0
857937,350.0
857938,350.0
857951,1430.0
857952,1430.0
857953,1430.0
857954,1430.0
857955,1430.0
857956,880.0
857958,1070.0
857962,1430.0
857971,1560.0
857972,1404.0
857973,1230.0
857974,816.0
857975,642.0
857976,642.0
857977,642.0
857978,642.0
857979,642.0
857980,642.0
857981,900.0
857982,1390.0
857983,1130.0
857984,1130.0
857985,1130.0
857987,1430.0
857988,1130.0
857994,1190.0
857995,1320.0
857996,1740.0
858002,1573.0
858003,550.0
858004,1320.0
858017,1130.0
858018,660.0
858019,1130.0
858038,1125.0
858068,1130.0
858069,1130.0
858070,1130.01
858071,1230.0
858073,1130.0
858074,1320.0
858075,1320.0
858076,1130.0
858077,1130.0
858078,1130.0
858079,770.0
858080,1450.0
858081,1140.0
858084,1130.0
858086,1100.0
858087,1130.0
858088,660.0
858089,1130.0
858095,1050.0
858096,1200.0
858097,1140.0
858098,1287.0
858099,1300.0
858101,1130.0
858102,350.0
858103,1275.0
858104,1020.0
858105,1130.0
858109,805.0
858112,1430.0
858117,700.0
858118,1190.0
858130,940.8
858137,880.0
858139,1070.0
858143,1230.0
858144,816.0
858146,1120.0
858147,1130.0
858148,1130.0
858149,770.0
858150,1320.0
858152,1560.0
858153,1404.0
858156,1225.0
858157,642.0
858158,642.0
858159,642.0
858160,642.0
858162,1430.0
858163,1130.0
858164,1390.0
858165,1740.0
858166,1130.0
858167,800.0
858169,800.0
858179,1130.0
858184,550.0
858185,1320.0
858187,1573.0
858191,1125.0
858192,1210.0
858193,960.0
858194,1130.0
858195,1130.0
858196,1130.01
858205,1130.0
858206,1130.0
858207,1130.0
858208,1450.0
858214,1740.0
858215,1740.0
858216,1230.0
858217,1287.0
858218,1140.0
858221,1050.0
