iddespesa,alimentacao
39198,29.93
39197,29.82
39158,139.6
39129,30.0
39091,29.99
39055,30.13
39019,29.96
38988,4.75
38987,24.33
38979,30.02
38951,30.04
38928,30.02
38905,29.93
38882,30.02
38853,29.42
38852,30.04
38766,29.93
38738,29.91
38737,41.21
38681,30.07
38660,30.02
38929,72.8
38657,30.08
38600,30.0
38573,2736.0
38572,4192.0
38557,30.02
38518,1760.0
38510,30.13
38490,30.94
38489,29.91
