idreceita,Mensalidades
152144,51.32
152146,58.24
79301,68.0
79733,68.0
79734,68.0
79736,68.0
80255,68.0
81564,68.0
81798,68.0
82011,68.0
82276,68.0
83470,68.0
83471,68.0
87023,68.0
89507,68.0
89696,68.0
90464,68.0
91082,68.0
94341,68.0
94393,68.0
94600,68.0
94727,68.0
96641,68.0
97389,68.0
99879,68.0
100680,68.0
102564,68.0
103835,68.0
104544,68.0
105117,68.0
106166,68.0
106549,68.0
106946,68.0
108525,68.0
108889,68.0
108918,68.0
111018,68.0
111225,68.0
112039,68.0
112466,68.0
112525,68.0
112526,68.0
112799,68.0
113642,68.0
113945,68.0
115984,68.0
115985,68.0
116526,68.0
116631,68.0
117092,68.0
117093,68.0
117094,68.0
117366,68.0
117581,68.0
117660,68.0
117706,68.0
118237,68.0
121550,68.0
121891,68.0
122180,68.0
122602,68.0
122758,68.0
122829,68.0
127573,68.0
127643,68.0
127662,68.0
140625,68.0
140637,68.0
141529,68.0
141541,68.0
141553,68.0
141653,68.0
141665,68.0
142232,68.0
143370,68.0
144360,68.0
144542,68.0
145318,68.0
145480,68.0
145486,68.0
145492,68.0
145495,68.0
145496,68.0
145497,68.0
145503,68.0
145508,68.0
145512,68.0
145522,68.0
145525,68.0
145526,68.0
145531,68.0
145532,68.0
145536,68.0
145542,68.0
145547,68.0
145558,68.0
145559,68.0
145576,68.0
145584,68.0
145591,68.0
145604,68.0
145606,68.0
145613,68.0
145616,68.0
145620,68.0
145632,68.0
145637,68.0
145639,68.0
145640,68.0
145653,68.0
145656,68.0
145660,68.0
145669,68.0
145673,68.0
145674,68.0
145676,68.0
145677,68.0
145687,68.0
145691,68.0
145693,68.0
145708,68.0
145711,68.0
145714,68.0
145715,68.0
145721,68.0
145725,68.0
145735,68.0
145738,68.0
145745,68.0
145746,68.0
146528,68.0
146647,68.0
146708,68.0
146894,68.0
147237,68.0
147248,68.0
147595,68.0
148259,68.0
148260,68.0
148261,68.0
148860,68.0
148910,68.0
148944,68.0
149210,68.0
149220,68.0
149739,68.0
149850,68.0
149997,68.0
150038,68.0
150138,68.0
150743,68.0
150776,68.0
150944,68.0
150978,68.0
151005,68.0
151184,68.0
151355,68.0
151911,68.0
152233,68.0
152279,68.0
152683,68.0
152767,68.0
152806,68.0
152819,68.0
153248,68.0
153368,68.0
153428,68.0
89757,69.38
105046,69.38
112014,69.38
127930,69.38
103661,69.4
103802,69.4
122746,69.4
