idreceita,Mensalidades
521393,0.01
521394,0.01
521395,0.01
521396,0.01
521397,0.01
521398,0.01
521399,0.01
521400,0.01
521769,0.01
521770,0.01
521771,0.01
521772,0.01
521773,0.01
521774,0.01
521775,0.01
521776,0.01
521777,0.01
521778,0.01
521779,0.01
477441,51.28
522475,56.36
460676,60.0
460677,60.0
505656,60.0
506474,60.0
506475,60.0
506963,60.0
515705,60.0
519763,60.0
519770,60.0
519774,60.0
519775,60.0
519779,60.0
519781,60.0
519782,60.0
519794,60.0
519807,60.0
519839,60.0
519840,60.0
521892,60.0
519791,61.09
519776,61.11
513081,61.33
460516,66.1
456144,68.0
456324,68.0
460996,68.0
463636,68.0
465334,68.0
470988,68.0
479526,68.0
491000,68.0
491128,68.0
464154,69.41
482155,69.58
474384,69.59
457228,69.92
481626,70.2
476558,70.63
451375,71.86
455464,72.0
455563,72.0
455760,72.0
456342,72.0
459269,72.0
460205,72.0
460621,72.0
460661,72.0
460688,72.0
460852,72.0
461014,72.0
462451,72.0
462484,72.0
462530,72.0
462566,72.0
462766,72.0
462779,72.0
462780,72.0
463113,72.0
463136,72.0
463798,72.0
463873,72.0
463908,72.0
463948,72.0
463996,72.0
464134,72.0
464622,72.0
464857,72.0
464954,72.0
465117,72.0
465380,72.0
465676,72.0
465843,72.0
465844,72.0
466385,72.0
466386,72.0
467101,72.0
467102,72.0
467160,72.0
467169,72.0
467863,72.0
467905,72.0
468081,72.0
468173,72.0
468472,72.0
468479,72.0
468557,72.0
469466,72.0
470342,72.0
470404,72.0
470495,72.0
471308,72.0
471468,72.0
471597,72.0
471710,72.0
472501,72.0
473407,72.0
473678,72.0
473713,72.0
473803,72.0
473983,72.0
474223,72.0
474322,72.0
474645,72.0
474699,72.0
474805,72.0
474885,72.0
475015,72.0
475100,72.0
475170,72.0
475328,72.0
475329,72.0
475380,72.0
475650,72.0
475725,72.0
475770,72.0
475905,72.0
476567,72.0
476719,72.0
477502,72.0
477709,72.0
477823,72.0
478087,72.0
478451,72.0
479834,72.0
482134,72.0
482284,72.0
482336,72.0
482338,72.0
482493,72.0
482583,72.0
482610,72.0
486321,72.0
486374,72.0
490348,72.0
490453,72.0
490703,72.0
490927,72.0
491011,72.0
491096,72.0
491150,72.0
491318,72.0
491319,72.0
491338,72.0
491364,72.0
491392,72.0
491582,72.0
496321,72.0
496782,72.0
500481,72.0
500586,72.0
504375,72.0
507612,72.0
507734,72.0
508428,72.0
510715,72.0
511371,72.0
511703,72.0
512167,72.0
512255,72.0
512741,72.0
513421,72.0
514971,72.0
515455,72.0
515587,72.0
516913,72.0
517557,72.0
517633,72.0
517724,72.0
518804,72.0
519016,72.0
519561,72.0
520060,72.0
520455,72.0
520467,72.0
520962,72.0
520969,72.0
521535,72.0
521625,72.0
522049,72.0
522142,72.0
467885,72.01
471560,72.01
455751,73.0
466819,73.0
467083,73.0
470586,73.0
474063,73.0
475610,73.0
478160,73.0
478726,73.0
479146,73.0
479147,73.0
481364,73.0
482181,73.0
490990,73.0
490992,73.0
522357,73.0
470894,73.01
470887,73.37
464105,73.48
473653,73.49
473824,73.55
474989,73.57
490860,73.59
467167,73.63
482071,73.63
521760,73.6301
463599,73.656
490560,73.68
465238,73.6992
465154,73.7
463952,73.79
468434,73.79
460808,73.85
490889,73.87
522419,73.92
475724,74.04
490060,74.04
455580,74.07
460851,74.07
522048,74.17
463179,74.1701
463135,74.2
481548,74.3
463425,74.37
481581,74.412
468433,74.43
486231,74.46
467945,74.53
465271,74.54
522418,74.56
463734,74.66
464889,74.66
473828,74.66
475960,74.66
461684,74.664
470432,74.664
478496,74.664
491344,74.664
491410,74.664
460850,74.74
471129,74.75
476302,74.77
463982,74.79
479445,74.81
471926,74.83
477142,74.84
522047,74.84
463178,74.8401
481082,74.95
463424,75.02
481099,75.0201
462778,75.12
