iddespesa,medicos
61904,1130.0
61915,950.0
61925,640.0
61936,1058.0
61980,1350.0
61983,860.0
61984,1130.0
61989,1470.0
61990,1130.0
61991,850.0
61993,1130.0
61994,1300.0
62004,2260.0
62005,1340.0
62008,1270.0
62009,960.0
62011,1130.0
62016,1130.0
62018,1470.0
62019,1340.0
62021,1130.0
62022,1300.0
62023,1200.0
62056,1170.0
62059,1130.0
62064,1380.0
62065,1170.0
62066,1170.0
62067,560.0
62068,1130.0
62075,1270.0
62077,740.0
62078,1130.0
62079,2260.0
62092,640.0
62093,595.0
62095,1390.0
62098,370.0
62103,1130.0
62105,1058.0
62106,1130.0
62117,1350.0
62120,1560.0
62122,860.0
62123,1130.0
62128,1470.0
62129,1130.0
62130,850.0
62132,1130.0
62133,1300.0
62134,1190.0
62146,1130.0
62148,1080.0
62150,2260.0
62155,700.0
62156,1340.0
62157,1000.0
62158,1500.0
62159,1130.0
62169,1270.0
62170,960.0
62172,1130.0
62177,1130.0
62179,1029.0
62180,1340.0
62182,1130.0
62183,1300.0
62184,1200.0
62201,370.0
62203,42.0
62215,1170.0
62218,1170.0
62219,1380.0
62222,1380.0
62223,1170.0
62224,1170.0
62228,560.0
62229,1130.0
62236,1270.0
62238,740.0
62239,950.0
62240,2260.0
62241,1130.0
62252,640.0
62253,1190.0
62255,2260.0
62257,370.0
62262,1130.0
62264,1058.0
62270,1350.0
62273,1130.0
62277,1130.0
62278,1130.0
62283,1130.0
62285,1000.0
62287,2260.0
62292,700.0
62293,1340.0
62294,1000.0
62295,1500.0
62296,1130.0
62320,1270.0
62321,960.0
62323,1130.0
62328,1130.0
62330,1470.0
62331,1340.0
62333,1130.0
62334,1300.0
62351,1170.0
62354,1170.0
62355,920.0
62357,1380.0
62358,1170.0
62359,1270.0
62360,2260.0
62361,1130.0
62366,640.0
62367,595.0
62369,1390.0
62370,2260.0
62372,370.0
62377,1130.0
62379,1270.0
62393,1350.0
62396,1560.0
62398,860.0
62399,1130.0
62404,1470.0
62405,1130.0
62406,850.0
62408,1130.0
62410,1190.0
62423,1130.0
62425,1080.0
62426,1130.0
62427,2260.0
62432,583.33
62433,1340.0
62434,1000.0
62443,1270.0
62444,720.0
62446,1130.0
62451,1130.0
62453,1470.0
62454,1340.0
62456,1130.0
62457,1300.0
62474,1170.0
62477,1170.0
62478,1500.0
62480,1380.0
62487,1380.0
62488,1170.0
62490,560.0
62491,1130.0
62498,1270.0
62500,740.0
62501,950.0
62502,1130.0
62503,1130.0
62679,1190.0
62682,1130.0
62684,1380.0
62685,1130.0
62701,1170.0
62707,640.0
62708,1190.0
62710,2260.0
62712,370.0
62719,1058.0
62728,1350.0
62731,860.0
62732,1130.0
62737,1470.0
62738,1130.0
62739,850.0
62741,1130.0
62742,1300.0
62743,1190.0
62758,1130.0
62768,1340.0
62770,1130.0
62771,1130.0
62772,1170.0
62773,1130.0
62819,80.0
