iddespesa,alimentacao
47591,30.0
47578,30.0
47541,30.0
47515,139.75
47493,30.0
47467,30.0
47462,20.0
47461,50.0
47456,30.0
47424,30.0
47360,30.0
47328,30.0
47329,30.0
47291,30.0
47276,139.41
47262,30.0
47240,2215.96
47389,30.0
47231,30.0
47210,80.83
47295,20.0
47179,83.96
47294,70.0
47128,30.1
47131,59.8
47130,33.8
47126,25.0
47099,70.16
47053,4760.0
47043,71.23
47020,6579.0
47002,30.12
47001,29.46
46956,30.0
