iddespesa,alimentacao
36916,310.0
36915,30.0
36914,25.0
36913,112.99
36907,240.0
36906,12.75
36883,10.55
36882,20.0
36880,10.0
36878,106.22
36877,40.0
36857,50.0
36844,300.0
36843,26.45
36842,10.0
36821,32.25
36801,21.0
36787,28.9
36751,24.0
36755,39.0
36754,10.0
36753,330.0
36737,170.0
36736,29.0
36731,100.0
36708,21.0
36706,108.13
36643,66.23
36642,18.94
36637,24.96
36636,185.96
36634,10.0
36633,130.0
36609,99.0
36587,66.17
36600,16.32
36599,140.0
36562,144.73
36560,10.0
36559,10.0
