iddespesa,alimentacao
41838,161.39
41839,10.0
41904,25.0
41936,30.0
41938,30.0
41939,151.78
41964,35.0
42024,53.0
42115,70.0
42150,110.0
42177,175.0
42200,44.59
42201,110.0
42236,104.44
42238,10.0
42240,30.0
42278,60.0
42304,150.0
42308,15.0
42348,250.0
42403,35.0
