idreceita,Mensalidades
593552,231.49
595890,84.46
599356,244.46
599357,223.06
599358,232.2
599360,85.06
581302,93.52
581323,447.51
583098,151.22
595056,85.0
581668,95.15
552252,420.0
599355,165.39
595714,225.0
595892,233.328
596349,85.0
596477,225.0
599363,81.85
599364,162.22
599365,232.2
599366,106.26
599367,85.0
607261,90.8668
594600,106.26
595416,79.0
607262,168.0
607264,215.98
596438,213.04
581085,480.57
594778,225.0
582162,174.216
582710,107.268
607265,222.0
594688,270.0
594438,241.93
607267,92.0
594777,270.0
594052,253.31
595429,270.0
607272,113.71
607276,189.0
607278,92.0
607273,117.0
607280,78.1
607281,99.61
596303,106.0
587305,170.0
583675,91.4433
595560,222.0
581944,84.46
607283,144.33
594287,84.46
607285,92.0
595438,69.0
594810,85.0
607288,191.06
594387,241.93
593976,238.24
607294,379.5
607295,267.156
581218,228.69
593673,228.69
607296,102.65
607297,109.74
607298,109.74
607299,109.74
582603,79.0
594153,123.72
594304,84.46
599369,153.69
593886,457.4
607301,92.0
607304,106.49
594084,114.13
593860,105.57
596619,166.54
593859,132.95
594140,212.84
595480,136.0
581380,260.7319
582721,89.0
557127,174.56
582418,170.0
594067,262.46
613237,86.0
580773,135.0
594006,177.2
594124,110.23
613241,249.0
595564,172.0
599362,96.9
613243,184.0
581391,95.73
583763,90.9646
595559,105.0
613246,92.0
586614,84.46
595441,270.0
595868,79.0
595897,270.0
596297,188.94
599368,98.26
599371,134.6
599372,93.52
599373,153.99
599374,130.0
599376,110.0
613249,170.75
594333,241.93
613250,253.06
593794,228.65
613252,239.0
613255,213.03
613256,233.13
582260,285.0
594885,270.0
613257,262.46
613258,262.46
613259,188.76
613260,134.38
594331,91.15
613261,217.34
593970,88.97
593823,179.38
613262,86.0
595843,235.0
593524,195.04
593522,196.83
595680,92.0
595076,225.0
613268,233.5518
593669,233.96
594233,92.06
613269,86.0
593688,104.89
613271,156.0
593472,79.0
599370,238.24
593876,132.14
593881,457.4
613273,105.09
581230,201.15
594159,222.69
593491,84.46
613279,208.51
613280,163.5265
613281,162.33
503625,83.24
549078,126.25
571534,115.0
580710,86.2
581144,108.82
581172,288.1
581283,154.17
581303,170.04
581308,238.24
