iddespesa,medicos
28712,1500.0
28973,1500.0
29179,510.0
29180,510.0
29183,510.0
29185,510.0
29187,510.0
29188,1100.0
29189,1100.0
29190,1100.0
29191,700.0
29192,700.0
29193,1100.0
29194,1130.0
29195,1130.0
29197,1130.0
29198,1130.0
29199,1130.0
29200,1250.0
29201,1130.0
29202,1220.0
29203,1220.0
29204,1220.0
29205,1100.0
29206,1100.0
29208,2070.0
29209,950.0
29210,950.0
29211,950.0
29212,950.0
29213,950.0
29214,950.0
29215,1100.0
29216,1100.0
29217,1100.0
29218,1100.0
29221,1100.0
29222,1100.0
29223,1100.0
29225,1100.0
29226,1100.0
29227,1100.0
29228,1100.0
29229,1100.0
29241,1470.0
29242,1470.0
29243,1470.0
29244,1470.0
29247,1100.0
29252,3.0
29301,1500.0
29320,1190.0
29322,1190.0
29324,1190.0
29326,1190.0
29328,720.0
29329,720.0
29370,950.0
29371,270.0
29372,1220.0
29373,950.0
