iddespesa,alimentacao
58151,471.3
58153,8456.0
58159,482.0
58160,673.5
58165,7378.0
58167,477.8
58267,150.0
58268,150.0
58269,210.0
58270,72.0
58271,50.0
58272,150.0
58273,150.0
58274,80.0
58275,150.0
58276,70.0
58285,456.0
58286,169.6
58287,31.0
58324,86.48
58325,1546.15
58336,96.0
58345,127.2
58433,40.0
