iddespesa,medicos
40879,830.0
40883,1290.0
40889,650.0
40901,750.0
40903,1460.0
40904,1062.0
40906,1290.0
40907,1570.0
40913,590.0
40927,545.0
40930,1412.0
40932,1290.0
40933,710.0
40934,530.0
40935,590.0
40944,1290.0
40949,600.0
40954,750.0
40965,710.0
40971,710.0
40973,1375.0
40974,1290.0
41003,480.0
41014,480.0
41015,1570.0
41027,1290.0
41045,654.0
41046,860.0
41047,1290.0
41048,830.0
41056,1290.0
41069,650.0
41093,1062.0
41094,1290.0
41095,1460.0
41097,150.0
41106,950.0
41107,950.0
41108,590.0
41109,590.0
41110,545.0
41111,710.0
41112,750.0
41117,1570.0
41122,1570.0
41123,1290.0
41125,1290.0
41126,530.0
41134,710.0
41144,600.0
41171,1375.0
41172,1290.0
41175,910.0
41176,910.0
41177,1570.0
41193,710.0
41194,480.0
41195,1008.0
41198,480.0
41200,1250.0
41201,1250.0
41213,1290.0
41218,654.0
41265,1290.0
41266,860.0
41267,830.0
41272,1290.0
41293,750.0
41300,1062.0
41301,1290.0
41302,1460.0
41305,590.0
41308,950.0
41309,545.0
41319,590.0
41329,1290.0
41330,710.0
41331,530.0
41332,1290.0
41349,1375.0
41352,480.0
41357,910.0
41358,600.0
41366,710.0
41368,480.0
41374,1290.0
41380,654.0
41383,1290.0
41403,860.0
41404,1290.0
41405,830.0
41421,1290.0
41422,650.0
41423,1100.0
41424,1290.0
41436,1290.0
41437,480.0
41447,480.0
41448,650.0
41458,1290.0
41476,654.0
41477,860.0
41478,1290.0
41479,830.0
41486,1290.0
41489,650.0
