iddespesa,alimentacao
43239,85.0
43229,430.0
43220,90.0
43219,240.0
43218,10.0
43217,15.0
43178,28.9
43133,30.0
43132,10.0
43076,15.0
43075,70.91
43073,375.0
43045,15.0
43044,15.0
43021,10.0
42990,430.0
42989,48.01
42988,193.01
42914,15.0
42893,7.11
42892,18.0
42848,60.0
42846,30.0
42842,62.88
42841,990.0
42773,30.0
42765,295.0
42764,149.28
