iddespesa,medicos
44671,654.0
44672,1290.0
44700,1008.0
44701,830.0
44702,1518.0
44703,860.0
44704,1290.0
44705,830.0
44708,1250.0
44718,750.0
44736,1290.0
44737,650.0
44768,1570.0
44770,1062.0
44771,590.0
44772,545.0
44773,590.0
44774,1460.0
44775,1290.0
44776,710.0
44814,1290.0
44816,1290.0
44818,710.0
44819,660.0
44822,530.0
44832,1290.0
44833,480.0
44834,910.0
44835,1250.0
44836,480.0
44837,840.0
44869,654.0
44870,1290.0
44871,860.0
44872,1290.0
44873,830.0
44884,1290.0
44900,650.0
44901,1250.0
44961,590.0
44962,1460.0
44963,1570.0
44964,1290.0
44965,590.0
44966,545.0
44967,1062.0
44968,710.0
44996,1290.0
44997,530.0
44998,660.0
45000,710.0
45002,1570.0
45004,1290.0
45028,480.0
45029,910.0
45030,1250.0
45031,480.0
45032,840.0
45033,1290.0
45051,1290.0
45052,654.0
45073,1290.0
45074,545.0
45076,1008.0
45077,860.0
45078,830.0
45111,650.0
45112,750.0
45113,1250.0
45114,1290.0
45117,1290.0
45134,590.0
45135,590.0
45136,1062.0
45137,545.0
45138,1570.0
45139,1460.0
45140,710.0
45161,710.0
45163,660.0
45164,530.0
45166,1290.0
45167,1290.0
45192,1290.0
45193,910.0
45194,1250.0
45195,480.0
45196,840.0
45231,654.0
45232,1290.0
45233,545.0
45234,860.0
45235,1290.0
45236,830.0
45257,1290.0
45258,750.0
45259,1250.0
45260,650.0
45287,1570.0
45288,545.0
45289,590.0
45290,1062.0
45291,1460.0
45292,590.0
45293,710.0
45294,1290.0
45322,1290.0
45323,660.0
45324,530.0
45325,710.0
45327,1290.0
45329,1570.0
45346,480.0
45347,910.0
45348,1008.0
45349,1250.0
45350,840.0
45351,480.0
45352,1290.0
45377,1290.0
45378,654.0
45380,860.0
45381,1290.0
