idreceita,Mensalidades
178704,76.4667
224756,177.0
162057,325.51
143298,296.03
225015,74.66
173663,173.48
225016,72.0
178417,128.73
225029,70.3392
225030,68.0
121706,158.31
121634,158.31
123405,325.64
132804,93.24
138445,81.98
143288,423.7
145525,158.25
148248,161.56
149808,81.98
157067,172.44
161616,75.95
160269,158.25
161851,85.55
163038,160.31
166711,162.76
166744,176.33
169574,160.31
170739,155.24
170764,158.31
170834,132.4
133868,142.87
173694,92.86
178578,75.95
133799,94.49
140438,111.98
183769,136.0
183770,136.0
186964,68.0
181357,268.0
182852,264.86
186929,73.0
152597,352.04
154519,145.11
145264,403.93
159052,133.82
184221,172.09
154842,158.25
200315,134.0
205308,164.0
205240,309.0
210396,164.0
214941,157.0
216569,177.0
218326,87.0
219819,253.0
220429,72.0
221238,100.0
225031,169.41
225032,76.34
225033,76.74
211787,73.0
211768,69.6
225034,69.972
128599,166.8451
218851,176.05
179119,97.72
178931,158.29
225035,71.7
178654,105.0
158010,165.007
225037,144.15
225038,144.15
174191,131.76
225039,118.47
225040,105.61
223003,100.0
225041,128.6
185348,114.0
185349,114.0
218848,160.308
149159,178.21
218849,97.722
218852,93.0
220376,72.0
225042,228.94
225044,301.4
225043,113.48
224837,144.0
225047,173.83
150412,146.03
225049,65.74
225050,164.0
225051,157.0
140359,69.83
140816,127.37
215043,103.06
225052,173.83
140417,81.69
142027,105.41
140840,105.41
140782,69.24
140828,163.38
140770,127.37
225055,106.38
218740,74.66
225058,177.0
225059,90.04
151329,158.25
225248,96.0
142607,83.79
218850,122.38
225260,163.39
225261,144.0
220923,2648.5
177949,160.31
225263,144.15
181844,355.0
185281,76.6
185282,74.66
120134,162.76
122438,254.81
130897,82.87
134469,97.82
145363,176.02
145343,81.98
148218,84.94
149821,210.98
126684,292.07
159929,120.47
161803,162.76
166992,458.91
167001,162.76
167028,460.85
168339,97.09
170905,159.88
170912,162.76
121476,103.71
170943,175.63
175894,160.31
133750,81.98
133758,84.73
180604,324.91
178604,142.74
178663,73.0
139490,176.02
179230,152.26
183290,74.66
143308,73.85
183424,253.0
178858,136.0
183374,81.0
187356,81.0
187367,120.0
187413,114.0
145404,420.17
187699,164.0
178427,136.0
179267,74.66
184000,265.32
181574,182.0
182680,164.0
188749,89.0
175388,176.05
179265,223.0
177111,131.76
179150,74.66
192785,177.09
149778,156.73
152630,176.02
179134,85.84
198836,68.0
199029,232.0
200249,120.0
217582,145.0
220926,100.0
221977,277.0
225265,120.0
166262,68.0
172363,68.0
178433,68.0
181381,134.0
225278,110.04
225281,177.0
137179,85.24
137180,84.5
137181,81.98
225290,97.84
225292,199.5
145475,89.09
225293,169.87
225296,76.78
225294,146.0
225295,63.92
178651,160.31
225297,113.0
168134,74.66
209400,73.0
225298,157.0
212512,254.0
218797,68.0
218853,160.308
218854,74.664
218855,176.05
218856,143.85
218857,93.0
179232,215.0
173815,74.66
225310,72.0
156988,155.48
225321,155.74
225323,70.56
225324,69.93
225325,144.0
210416,182.0
157015,116.2
122428,162.82
149212,246.61
225338,305.4
225340,156.73
128007,158.31
127944,173.76
127964,301.18
130226,145.88
144545,308.64
149880,316.5
157286,117.49
161788,152.35
162339,158.31
157491,324.03
163514,156.71
162067,149.3
165122,162.76
165859,249.1
166272,91.63
127484,77.82
168053,158.74
170595,166.12
170968,74.66
173251,163.76
173809,82.73
133675,97.44
174121,160.31
174129,160.31
178817,160.31
178941,176.05
139061,81.98
184111,180.07
184145,68.0
186324,88.94
187174,68.0
144296,111.36
187203,81.0
178607,74.66
178693,180.07
182728,126.84
145495,158.25
178732,180.07
144917,176.02
177751,68.0
184814,97.72
149890,158.25
178577,164.0
158337,84.51
178814,169.88
188050,68.0
204520,68.0
225341,164.0
225353,177.0
225342,177.0
157515,73.85
185274,160.31
121587,162.8535
225793,75.95
218820,168.34
220280,72.0
208865,168.61
209061,167.12
212612,165.68
218785,164.19
225817,76.6907
209107,77.63
212659,76.96
217954,74.66
187860,164.0
225818,137.63
225819,72.0
218354,177.0
178885,180.07
218859,74.664
199159,234.0
199196,134.0
216350,72.0
129193,138.0
178321,176.05
225840,72.0
165749,77.9227
215472,405.2885
215473,401.634
178675,81.0
131502,166.8939
175389,77.23
181551,76.53
174181,77.39
174182,76.69
225859,123.0
225870,164.0
127994,131.34
127995,128.73
127872,169.99
127954,232.74
149728,86.37
149192,649.82
159066,74.66
158093,116.05
161763,165.88
163431,383.38
167321,90.1
168193,133.13
170603,162.82
170814,162.82
173752,139.38
130168,162.76
130214,145.88
173764,161.52
127393,166.06
178483,89.0
179417,162.76
139041,173.76
178867,110.69
182127,668.2
143798,83.71
179236,180.07
178980,164.0
183965,79.28
145383,124.17
179369,80.15
187719,68.0
179654,125.17
184765,180.07
189589,93.0
179305,164.0
184812,180.07
178608,164.0
178673,164.0
182051,73.0
192742,120.0
151699,176.02
181034,103.21
198969,308.0
208729,68.0
210289,136.0
216530,100.0
218377,177.0
221324,72.0
225871,104.5
174133,163.8527
225873,82.73
134433,176.02
225874,126.57
225875,126.57
122478,161.8561
225878,117.31
225877,173.83
178625,68.0
225880,149.94
174881,162.76
134874,375.6082
169524,318.0
182590,202.0
218858,149.0
218866,114.114
218868,128.82
218869,371.0
218870,81.0
218871,164.0
218872,328.0
187508,68.0
199347,89.0
220703,96.0
225881,177.0
178355,226.0
225882,75.5042
225883,209.4264
225884,177.0
198915,120.0
198916,120.0
225895,146.83
225896,164.0
225897,232.15
225898,177.0
225900,314.0
225904,177.0
157704,359.46
225913,141.76
163460,276.43
178717,73.0
170892,91.63
145505,158.25
225938,79.14
225939,188.97
225941,144.0
225952,75.06
225953,221.9
225954,144.15
225958,76.3323
153959,160.31
199335,114.0
127369,303.05
225960,173.83
225961,72.0
225973,215.74
225972,288.31
225975,140.09
225977,321.4081
225978,113.0
225980,354.0
225982,177.0
226004,164.0
120110,133.82
170868,142.87
226005,334.0
187245,68.0
226016,76.3995
182350,72.99
226017,107.97
216539,144.0
146033,106.92
199283,68.0
226018,158.4091
226019,113.09
121696,126.84
129012,175.41
132160,153.56
128814,89.09
128896,249.03
141308,164.7
120194,162.76
157297,92.17
149870,316.5
158045,79.06
150422,160.01
162530,74.66
162538,160.31
162859,161.25
164074,163.86
167021,94.24
167293,158.31
167508,78.31
168250,162.76
168267,162.76
168344,86.24
169010,195.31
169155,158.31
169400,158.31
170751,100.65
170821,92.66
170850,158.31
170880,81.09
170918,112.89
170930,325.51
127828,346.01
170937,75.95
174078,133.82
133889,97.59
175785,160.31
134324,173.76
172243,298.3
178730,161.0
177482,127.41
185253,158.25
184774,74.66
187794,149.0
145311,176.02
179638,122.38
184806,180.07
149738,81.98
153219,90.04
204683,89.0
205078,93.0
205195,68.0
208224,96.16
209159,136.0
210458,89.0
212161,77.29
212368,162.0
213847,72.0
214105,72.0
214439,87.0
217840,177.0
226020,111.41
217217,164.0
179147,302.0
119900,166.6498
162869,285.7974
178719,68.0
123308,75.95
167051,185.34
166282,585.54
139107,176.02
173742,158.31
179298,79.06
226021,134.0
218925,176.05
226022,169.95
226023,268.38
128963,73.39
123428,158.31
178671,176.05
226025,177.0
218723,514.0
132488,141.4898
161470,149.33
218873,160.308
218874,73.0
200272,89.0
200305,350.0
213881,87.0
128972,68.364
216826,74.664
218876,159.21
218877,180.072
218878,352.11
218879,86.95
218880,86.95
218881,68.0
214073,177.0
218883,79.056
218888,86.95
218889,73.0
218890,174.66
218891,93.0
183076,81.0
183451,68.0
211536,114.0
128846,86.486
132970,173.7588
218892,74.664
186016,160.308
218894,295.362
158965,176.054
218896,176.05
218897,105.0
