iddespesa,medicos
35306,1290.0
35314,480.0
35316,1250.0
35318,1500.0
35319,1290.0
35321,910.0
35330,830.0
35341,1290.0
35358,750.0
35360,1290.0
35368,1412.0
35375,830.0
35381,650.0
35385,1460.0
35388,1290.0
35400,950.0
35401,1570.0
35403,590.0
35405,590.0
35408,1062.0
35411,545.0
35412,1290.0
35413,710.0
35427,1720.0
35428,530.0
35430,1290.0
35431,710.0
35435,1290.0
35439,600.0
35441,900.0
35484,480.0
35486,1250.0
35488,1500.0
35489,1290.0
35491,910.0
35492,1008.0
35503,1290.0
35527,750.0
35537,830.0
35541,650.0
35545,1460.0
35549,1290.0
35551,1290.0
35564,950.0
35565,1570.0
35567,590.0
35569,590.0
35572,1062.0
35575,545.0
35576,1290.0
35589,1720.0
35590,530.0
35592,1290.0
35594,710.0
35598,1570.0
35599,1290.0
35603,600.0
35605,900.0
35615,480.0
35617,1250.0
35619,1500.0
35620,1290.0
35622,910.0
35634,22.5
35644,1290.0
35667,750.0
35669,1290.0
35677,830.0
35681,650.0
35687,1290.0
35708,950.0
35710,590.0
35712,590.0
35715,1062.0
35718,545.0
35719,1290.0
35720,710.0
35735,1720.0
35736,530.0
35738,1290.0
35739,710.0
35743,1290.0
35747,600.0
35749,900.0
35764,480.0
35766,1250.0
35768,1500.0
35769,1290.0
35771,910.0
35772,1008.0
35774,1570.0
35798,1290.0
35811,750.0
35813,1290.0
35819,830.0
35824,650.0
35830,1290.0
35849,1570.0
35851,590.0
35853,590.0
35856,1062.0
35859,545.0
35860,1290.0
35881,1720.0
35883,1290.0
35885,710.0
35889,1570.0
35890,1290.0
35894,600.0
35896,900.0
35910,830.0
35919,1290.0
