iddespesa,alimentacao
79896,1287.9
79894,84.0
79893,168.0
79892,168.0
79891,168.0
79890,156.0
79887,84.0
79886,84.0
79885,84.0
79884,12.0
79883,432.0
79881,1868.44
79729,542.8
79872,6810.0
79725,1599.5
79718,598.8
79721,7035.0
