iddespesa,alimentacao
83014,556.8
83017,5220.0
83021,1230.5
83025,6992.0
83026,556.8
83099,180.0
83100,180.0
83101,192.0
83102,168.0
83103,108.0
83104,120.0
83105,144.0
83106,80.0
83144,2240.46
83148,600.0
83149,1701.75
