idreceita,Mensalidades
384484,89.0
357767,91.37
364137,228.69
367744,128.64
367872,446.11
376119,148.0
383538,85.0
385402,130.0
383511,395.0
363046,99.42
363047,96.9
374204,96.9
390500,198.0
360213,400.42
360787,86.38
361929,198.0
357400,96.26
357401,93.52
390511,84.46
361352,90.87
361353,90.87
356925,131.7
357061,446.87
358923,431.78
359245,99.04
362770,365.47
366795,110.0
373343,85.87
383589,140.0
377211,138.15
360651,81.1
387973,215.0
388025,99.0
357834,241.93
356837,430.5
357562,308.28
361196,188.35
362090,244.46
362853,85.06
366871,130.0
367094,278.66
374933,270.0
358799,79.0
383638,225.0
389262,119.0
356160,203.45
360298,164.2
356788,86.13
367892,218.4
364329,225.06
367688,90.21
364786,130.72
356081,253.31
362233,80.97
356739,139.97
367549,86.11
360120,170.52
363101,224.21
362449,208.03
359833,128.46
356600,90.99
365181,90.93
363153,81.24
363154,80.62
359204,110.0
365576,85.0
365988,390.0
363658,160.0
368262,85.0
364729,85.0
372960,219.12
374140,137.86
378552,270.0
378596,85.0
378607,85.0
381798,85.0
360367,110.19
374049,179.0
383433,270.0
385431,225.0
388785,117.69
388816,91.14
388335,270.0
389211,159.0
389224,85.0
390546,85.0
363012,93.52
374129,137.88
390555,215.0
374717,125.0
385151,245.0
390559,140.0
361773,226.7068
387962,170.0
390568,188.95
383660,140.0
357212,213.04
386928,91.31
356001,86.11
385459,85.0
359471,99.42
360346,86.11
360337,94.83
383619,89.0
389246,220.0
357300,85.0
362702,228.69
365634,210.0
375233,225.0
381660,130.0
381696,85.0
383741,85.0
389301,79.0
358278,179.0
363217,222.69
361494,127.64
355692,247.47
358313,229.93
375190,129.0
387823,9.67
369063,95.51
356053,315.21
360713,93.52
362443,218.72
363712,386.53
366411,103.47
364281,164.2
362162,189.66
360797,120.65
365961,231.62
367988,226.46
362958,233.49
365498,150.71
365705,422.2
359664,257.61
359465,156.1
368178,207.84
361156,254.08
366495,91.37
362862,122.35
362674,267.68
359589,215.74
356271,186.44
362688,410.92
366331,97.78
359140,88.97
355932,229.4
358931,123.72
366431,88.85
361507,322.23
361163,145.09
356885,131.27
361594,140.61
366418,86.11
361264,91.15
362763,267.8
356455,127.64
368238,241.93
358960,128.64
366463,171.4
366509,91.15
356862,91.15
361023,212.86
362486,289.69
365806,150.02
359285,117.95
359491,125.92
362626,91.15
367568,397.71
359071,84.46
357588,91.15
357291,225.0
365791,80.72
364940,591.43
359369,225.0
362434,85.0
357313,255.0
356370,395.0
368739,85.0
372961,205.0
368338,128.0
374413,159.0
378240,130.0
378725,235.0
378844,110.0
378966,85.0
380011,169.3
374029,270.0
381569,179.0
381871,85.0
359792,87.19
382937,138.06
383124,90.99
383261,148.18
384797,80.78
384964,85.0
360483,158.47
374130,136.63
366366,158.37
361240,93.58
356952,88.85
377810,168.5
388613,81.0
389197,168.5
387866,90.93
389256,505.0
389267,99.0
389273,410.0
389323,120.0
387742,130.0
388098,79.0
388105,185.0
388174,270.0
388429,120.0
388835,270.0
389372,160.0
366595,223.55
356093,236.67
389714,505.0
389781,235.0
388521,85.0
389937,85.0
375518,91.15
368447,196.02
360134,233.88
313155,142.74
375403,85.0
361298,164.2
390598,179.0
390604,158.0
358791,82.05
390609,69.0
390616,159.0
390623,321.21
390624,340.33
390625,79.0
362334,261.93
375077,297.0
383815,420.0
364715,139.33
365852,238.24
366228,94.83
367341,85.06
367833,232.2
375365,235.0
375379,119.0
385612,170.0
349424,270.0
368999,235.16
361183,153.88
366140,91.1
356178,229.93
365139,104.22
363426,228.65
363665,215.1
367586,233.4
360627,223.43
367486,229.93
365025,459.85
363769,93.52
356088,201.32
366450,238.87
338880,93.52
360510,264.57
364601,253.06
363237,145.09
360324,185.29
365799,240.55
365255,139.33
355876,91.15
357218,91.15
367492,295.83
364341,207.61
367845,125.48
359644,110.0
367573,168.7
366981,395.0
364674,295.0
368199,71.32
356031,87.95
375203,79.0
379798,176.05
380236,97.68
380895,79.0
381518,90.84
381672,85.0
382263,270.0
360043,195.91
383806,120.0
384060,182.86
384790,85.0
385042,91.92
385043,90.99
385513,140.0
385544,158.0
388470,182.76
388080,185.0
389388,170.0
389425,130.0
390131,120.0
388471,170.0
360994,216.4516
385655,110.0
390657,130.0
356550,259.516
390661,147.39
368123,70.81
383029,80.82
360588,97.34
389383,85.0
390669,85.0
390663,140.0
355759,90.21
357440,103.01
358487,102.06
359890,230.73
363058,228.65
360195,97.77
359988,86.55
359252,267.86
389503,120.0
390677,170.56
365361,184.46
356945,128.64
390650,120.0
390679,110.0
359272,117.95
356856,203.6
356191,477.75
356661,190.82
357345,128.64
361580,270.0
362538,94.83
363597,85.0
365243,530.0
379217,85.0
389359,270.0
389367,140.0
367724,92.06
375472,85.0
390700,130.0
390704,79.0
366892,198.0
359882,82.98
362482,321.75
361861,184.46
365457,211.22
357048,136.4
368375,235.43
363884,317.62
365348,387.3
365464,170.32
367561,214.49
367479,236.96
357825,93.52
358879,224.63
365559,93.52
360547,93.52
367879,93.52
360312,96.9
359982,262.46
362894,171.33
365404,191.32
369662,115.62
356760,218.72
364572,240.15
364631,95.54
363125,248.74
357326,82.6
368231,219.32
357947,253.06
361916,91.22
360054,222.69
363180,93.96
363737,215.82
363920,245.25
361608,86.11
363794,86.11
363525,289.69
363328,241.93
360858,233.43
361837,91.15
362681,217.13
355896,64.01
360817,158.0
356750,168.65
362385,311.28
376778,84.46
377851,148.0
378012,80.78
378652,171.4
379768,130.0
382309,620.0
383608,91.77
383797,110.0
357154,69.0
384259,81.0
385139,90.99
385298,148.14
385410,90.9
387266,270.0
360275,137.7
388458,85.0
388633,270.0
359399,235.06
387830,85.0
389631,79.0
367664,298.28
362571,220.6
381788,135.0
390717,170.66
390714,589.0
390713,766.0
356184,103.01
390721,86.64
362919,98.17
363566,97.97
390728,210.0
379266,85.0
379484,99.0
358181,80.82
368034,128.19
360568,89.0
363386,89.08
356906,128.64
358127,185.0
361535,389.1
361780,96.9
363131,250.0
366102,228.69
367347,112.84
368217,208.74
373623,379.31
389447,120.0
389457,85.0
389463,79.0
390747,166.77
390749,79.0
387025,251.37
358529,220.82
356320,246.89
363512,234.76
356801,227.03
363451,214.93
365594,125.43
367695,123.49
358141,164.2
364519,280.44
358268,146.24
356563,168.8
356124,123.34
