iddespesa,alimentacao
33133,29.46
33126,29.07
33104,29.79
33089,26.74
33086,27.84
33059,7.92
33058,27.77
33116,29.85
33048,29.49
33018,28.09
32976,28.65
32959,28.2
32946,32.28
32936,30.0
32901,30.0
32898,25.0
32868,29.42
32847,1008.0
32846,1248.0
32845,780.06
32840,26.36
32827,29.81
32826,29.07
32825,23.28
32798,29.74
32778,27.81
32762,167.52
32756,29.6
32740,29.85
32730,5808.0
32727,29.98
32718,29.44
