idreceita,Mensalidades
674757,0.01
674758,0.01
674759,0.01
622424,0.0101
622425,0.0101
622427,0.0101
661066,0.0101
674773,0.0101
674774,0.0101
681864,0.02
681865,0.02
688654,0.08
688655,0.08
688656,0.08
647052,0.31
688679,2.96
588651,23.34
668141,49.0
653262,59.0
617652,64.0
651803,64.0
652008,64.0
653420,64.0
668004,64.0
668100,64.0
649509,65.0
653756,65.0
653764,65.0
688597,65.0
648761,69.0
649213,69.0
661122,69.0
667921,69.0
674872,69.0
678287,69.0
678352,69.0
688830,69.0
648696,70.42
649212,70.48
657406,70.5249
623162,70.81
626860,70.8768
688829,71.33
688872,71.53
651598,72.0
651637,72.0
651971,72.0
651990,72.0
652108,72.0
652109,72.0
648459,75.0
649210,75.0
649218,75.0
649471,75.0
649737,75.0
651639,75.0
651805,75.0
652111,75.0
652162,75.0
688753,75.0
647084,75.74
647117,75.74
647118,75.74
649287,75.74
649577,75.74
649614,75.74
651466,76.11
651736,76.11
651770,76.11
651863,76.11
652129,76.11
652130,76.11
652156,76.11
652317,76.11
646944,77.3
649476,77.9
599112,78.03
681852,78.4802
651591,78.54
599111,78.6001
583041,79.0
596696,79.0
597258,79.0
597811,79.0
616476,79.0
623188,79.0
630555,79.0
648431,79.0
648485,79.0
648489,79.0
648502,79.0
648584,79.0
648606,79.0
648654,79.0
648665,79.0
648727,79.0
648733,79.0
648749,79.0
648799,79.0
648823,79.0
648877,79.0
648879,79.0
648934,79.0
648984,79.0
649010,79.0
649016,79.0
649023,79.0
649053,79.0
649162,79.0
649199,79.0
649243,79.0
649244,79.0
649250,79.0
649260,79.0
649263,79.0
649325,79.0
649329,79.0
649375,79.0
649376,79.0
649429,79.0
649549,79.0
649587,79.0
649620,79.0
649711,79.0
649886,79.0
649893,79.0
651704,79.0
651705,79.0
651707,79.0
651974,79.0
652079,79.0
652107,79.0
652136,79.0
652218,79.0
653383,79.0
653537,79.0
653776,79.0
653784,79.0
653901,79.0
657550,79.0
660830,79.0
661112,79.0
661113,79.0
661130,79.0
661131,79.0
661163,79.0
661246,79.0
667893,79.0
667913,79.0
668172,79.0
668193,79.0
674764,79.0
674950,79.0
676712,79.0
678251,79.0
678373,79.0
681687,79.0
681722,79.0
681723,79.0
682016,79.0
682066,79.0
688601,79.0
688628,79.0
688892,79.0
648697,79.01
649177,79.01
649198,79.01
649436,79.02
649512,79.02
651420,79.11
651423,79.11
651658,79.11
651694,79.11
651695,79.11
651696,79.11
651772,79.11
651832,79.11
651873,79.11
651894,79.11
651897,79.11
651939,79.11
651969,79.11
652076,79.11
652132,79.11
652205,79.11
652269,79.11
647016,80.32
648898,80.32
649521,80.32
652288,80.32
674999,80.32
647257,80.3201
648740,80.63
649065,80.63
596926,80.65
599668,80.65
648583,80.65
648978,80.65
596486,80.67
597588,80.67
648936,80.67
649245,80.67
648857,80.7
652010,80.7
630477,80.7222
648797,80.7222
651477,80.75
668261,80.7698
649298,80.8407
617572,80.91
595059,80.9118
681659,80.9118
598317,80.94
651641,80.94
593217,81.05
594033,81.05
609093,81.08
623359,81.08
598193,81.1
678386,81.1014
626781,81.15
661247,81.2
611390,81.31
660947,81.3209
667845,81.43
646953,81.44
647183,81.44
592933,81.5
651595,81.64
592244,81.65
596693,81.65
617571,81.65
611389,82.05
678274,82.12
667844,82.17
600435,82.58
647320,82.62
651648,82.62
652253,82.62
677390,82.62
668184,82.6701
667843,82.86
647526,83.11
648717,83.11
648848,83.11
648849,83.11
648970,83.11
649040,83.11
649235,83.11
649371,83.11
649449,83.11
649485,83.11
649578,83.11
651994,83.11
652097,83.11
661250,83.11
681882,83.11
681883,83.11
682128,83.11
646901,83.13
647064,83.22
647065,83.22
647562,83.22
648839,83.22
649446,83.22
667763,83.22
667888,83.22
688795,83.22
647261,83.23
651567,84.32
647369,84.38
648894,84.38
651670,84.38
595564,84.9
600442,84.9
681704,84.9217
648474,84.9468
651825,84.95
648429,85.0
648432,85.0
648450,85.0
648452,85.0
648462,85.0
648486,85.0
648503,85.0
648527,85.0
648530,85.0
648559,85.0
648609,85.0
648683,85.0
648685,85.0
648730,85.0
648744,85.0
648796,85.0
648855,85.0
648858,85.0
648860,85.0
648861,85.0
648865,85.0
648932,85.0
648940,85.0
648982,85.0
648991,85.0
648993,85.0
649001,85.0
649112,85.0
649158,85.0
649164,85.0
649166,85.0
649168,85.0
649208,85.0
649246,85.0
649307,85.0
649380,85.0
649381,85.0
649415,85.0
649420,85.0
649432,85.0
649456,85.0
649511,85.0
649553,85.0
649631,85.0
649673,85.0
649676,85.0
649729,85.0
649819,85.0
649823,85.0
649857,85.0
649866,85.0
651446,85.0
651476,85.0
651515,85.0
651516,85.0
651558,85.0
651560,85.0
651804,85.0
651899,85.0
651940,85.0
651943,85.0
652004,85.0
652009,85.0
652033,85.0
652034,85.0
652053,85.0
652211,85.0
653511,85.0
653571,85.0
653592,85.0
653595,85.0
657279,85.0
657300,85.0
657460,85.0
660834,85.0
661053,85.0
661056,85.0
661108,85.0
661243,85.0
661253,85.0
667714,85.0
667743,85.0
667788,85.0
667824,85.0
667889,85.0
667897,85.0
667939,85.0
668000,85.0
668021,85.0
668049,85.0
668095,85.0
668241,85.0
674717,85.0
674878,85.0
675979,85.0
676356,85.0
676631,85.0
678174,85.0
678266,85.0
681664,85.0
681717,85.0
681990,85.0
682019,85.0
688604,85.0
688649,85.0
688792,85.0
688797,85.0
688817,85.0
688885,85.0
688949,85.0
688956,85.0
688959,85.0
651951,85.01
648781,85.0963
610670,85.15
600308,85.3
646928,85.61
682125,85.64
600969,85.6947
587830,85.74
598464,86.11
647085,86.11
647119,86.11
648479,86.11
648523,86.11
648579,86.11
648580,86.11
648581,86.11
648643,86.11
648721,86.11
648789,86.11
648850,86.11
649046,86.11
649092,86.11
649154,86.11
649195,86.11
649239,86.11
649240,86.11
649295,86.11
649296,86.11
649487,86.11
649489,86.11
649490,86.11
649539,86.11
649582,86.11
649654,86.11
649655,86.11
649703,86.11
649854,86.11
651600,86.11
651831,86.11
652068,86.11
652233,86.11
674748,86.11
681931,86.11
676389,86.1101
649226,86.22
651566,86.23
646851,86.3
646954,86.34
593461,86.4676
615480,86.75
648946,86.8
616131,86.85
651741,86.85
651708,87.159
615293,87.1845
593460,87.19
616130,87.24
678337,87.3401
647159,87.43
592775,87.48
597739,87.48
598100,87.48
600733,87.48
604541,87.48
646882,87.48
646959,87.48
646983,87.48
647058,87.48
647060,87.48
647231,87.48
647266,87.48
647381,87.48
647412,87.48
647438,87.48
647477,87.48
648440,87.48
648714,87.48
648776,87.48
649035,87.48
649404,87.48
649479,87.48
651438,87.48
651499,87.48
651539,87.48
651786,87.48
651917,87.48
651960,87.48
651981,87.48
652020,87.48
652023,87.48
652125,87.48
652146,87.48
653824,87.48
661193,87.48
668253,87.48
675002,87.48
676543,87.48
597667,87.88
648649,87.88
648724,87.88
648784,87.88
648785,87.88
596648,87.91
597644,87.91
598449,87.91
648478,87.92
648926,87.92
649583,87.92
648923,87.94
648977,87.94
667771,88.0647
678336,88.1301
649091,88.1401
688602,88.168
681651,88.25
682118,88.3488
593616,88.35
667773,88.4263
599975,88.48
597330,88.5555
599125,88.6588
599153,88.688
651430,88.688
651665,88.688
649182,88.69
651612,88.69
651613,88.69
651910,88.69
598947,88.7
602920,88.7
649277,88.7
651589,88.7
651667,88.7
652143,88.7
648835,88.71
674766,88.7882
596049,88.79
678335,88.8701
611337,89.0
648743,89.0
649020,89.0
649054,89.0
649057,89.0
649510,89.0
651444,89.0
651447,89.0
651478,89.0
651561,89.0
651602,89.0
661195,89.0
667776,89.0
674795,89.0
678345,89.0
681731,89.0
681738,89.0
682035,89.0
688658,89.0
688952,89.0
646966,89.02
648686,89.02
681650,89.02
571189,89.11
595123,89.28
598248,89.28
646960,89.28
647414,89.38
651620,89.44
647377,89.47
651495,89.47
646981,89.5
647256,89.56
648890,90.57
651841,90.59
594555,90.64
598103,90.64
598641,90.64
599550,90.64
600546,90.64
607280,90.64
646861,90.64
646886,90.64
646916,90.64
646988,90.64
646989,90.64
647082,90.64
647107,90.64
647113,90.64
647114,90.64
647115,90.64
647232,90.64
647259,90.64
647298,90.64
647301,90.64
647322,90.64
647326,90.64
647501,90.64
648772,90.64
649032,90.64
649145,90.64
649186,90.64
649366,90.64
649444,90.64
649748,90.64
651439,90.64
651490,90.64
651502,90.64
651596,90.64
651625,90.64
651627,90.64
651730,90.64
651821,90.64
651824,90.64
651883,90.64
652042,90.64
652226,90.64
652227,90.64
667823,90.64
677314,90.64
667942,90.6401
667943,90.6401
648708,90.71
649641,90.71
613529,90.714
648834,90.714
651588,90.714
652059,90.714
607902,90.83
618223,90.83
648415,90.83
648670,90.83
648693,90.83
648734,90.83
648755,90.83
649116,90.83
649379,90.83
649392,90.83
607812,90.86
612735,90.86
648990,90.86
648994,90.86
604306,90.89
648451,90.89
648933,90.89
653495,90.89
648878,90.91
649659,90.91
657337,90.91
649022,90.9669
649262,90.9937
649387,91.02
594346,91.13
648662,91.1805
681878,91.3142
604719,91.34
607369,91.34
599115,91.37
646961,91.37
646990,91.37
647148,91.37
647229,91.37
647269,91.37
647272,91.37
647302,91.37
647481,91.37
647484,91.37
647503,91.37
647550,91.37
648408,91.37
648511,91.37
648778,91.37
648910,91.37
649576,91.37
651418,91.37
688947,91.37
688948,91.37
603509,91.3941
596015,91.42
596388,91.42
681840,91.5
608486,91.58
667936,91.63
613486,91.82
614196,91.9
595603,91.91
599391,91.91
648769,91.91
649743,91.91
651590,91.91
651645,91.91
651716,91.91
651718,91.91
651952,91.91
652082,91.91
652121,91.91
652144,91.91
652168,91.91
651717,91.9101
681875,91.92
601022,92.1151
681839,92.33
608485,92.41
584331,92.4888
597640,92.51
647197,92.51
649150,92.51
602722,92.53
586893,92.56
649286,92.56
559561,92.5625
600720,92.58
649081,92.62
647492,92.64
648896,92.64
647488,92.65
647555,92.65
675614,92.65
651584,92.654
592868,92.6703
649187,92.8062
596961,92.94
599400,92.97
647394,93.12
592961,93.24
648901,93.31
604559,93.65
599549,93.68
616570,93.72
688825,93.9923
649183,94.02
600091,94.2116
597776,94.22
585947,94.41
600073,94.49
598871,94.52
648882,94.69
681874,94.7
647049,94.75
649640,94.75
597798,95.35
647005,95.57
675139,95.57
649134,95.61
651451,95.92
674710,96.34
675570,96.39
597950,97.38
646866,97.38
649439,97.38
649837,97.38
647203,97.66
649015,99.0
657253,99.0
661172,99.0
674870,99.0
599810,99.4501
598307,99.57
647220,99.59
646895,99.61
647208,99.61
648883,99.61
649025,99.61
649474,99.61
651834,99.61
647282,100.9
648504,100.9
649570,100.9
651946,100.9
602030,101.1
651564,101.254
593452,101.32
647175,101.65
649475,101.65
647361,101.72
647363,101.72
648400,101.72
675678,101.72
646952,101.74
651743,102.6486
646969,102.65
647023,102.65
647329,102.65
649437,103.304
647529,103.47
648880,103.47
599271,103.97
661181,104.15
648566,104.5
678392,104.6101
651529,104.9
652102,104.91
667724,105.0
647343,105.72
652279,105.944
597794,106.0359
652280,106.524
590569,106.55
661180,107.26
651546,107.65
651760,107.65
652044,107.65
652257,107.65
647344,107.91
648519,107.91
649047,107.91
649537,107.91
652105,107.91
651813,108.15
609980,108.42
649803,109.53
677263,109.53
646856,109.5501
648425,110.0
648491,110.0
648501,110.0
648814,110.0
648847,110.0
648871,110.0
648873,110.0
648949,110.0
649207,110.0
649718,110.0
651604,110.0
653670,110.0
657320,110.0
661220,110.0
668142,110.0
674708,110.0
681938,110.0
682009,110.0
688889,110.0
647134,110.57
647579,111.31
651414,112.15
593880,112.3
688814,112.66
649080,112.73
647275,113.98
648702,113.98
651452,114.466
651481,114.466
651881,114.72
647241,114.82
651797,114.91
651755,114.96
646904,115.06
651916,115.18
649363,115.58
688815,115.62
651800,115.9
652181,115.9
601694,116.09
652204,116.19
651672,116.2822
652139,116.49
647154,116.59
647337,116.59
675440,116.59
648961,116.65
649572,117.05
647129,117.25
648794,117.37
648951,117.44
647099,117.47
613993,117.6105
651920,117.69
668185,118.0
605623,118.06
613647,118.197
647090,118.72
595873,118.73
593780,119.0
648729,119.0
649504,119.0
649816,119.0
653431,119.0
681954,119.0
681955,119.0
688807,119.0
613646,119.03
600946,119.09
651751,119.42
652223,119.54
589234,119.8
651937,119.9
648540,120.0
648598,120.0
648607,120.0
648664,120.0
648824,120.0
649101,120.0
649131,120.0
649309,120.0
649430,120.0
649790,120.0
651901,120.0
652159,120.0
652217,120.0
652304,120.0
668097,120.0
682058,120.0
688882,120.0
688895,120.0
651526,120.502
651512,120.71
651827,120.71
580107,120.8
647384,120.86
651820,120.86
646892,121.36
647224,121.51
648626,121.51
651664,121.686
649223,121.69
651463,121.76
647311,121.94
651837,122.172
648723,122.37
602022,122.73
652153,123.0
674800,123.41
652025,123.45
652026,123.45
674799,124.52
601944,124.64
648587,125.0
648601,125.0
649627,125.0
647153,125.19
648442,125.19
648443,125.19
648475,125.19
648914,125.19
651796,125.19
651992,125.19
605410,125.9
647286,126.13
648631,126.91
647533,127.34
648700,127.58
647010,127.64
649306,127.73
605071,127.9125
617525,128.0
649100,128.0
649484,128.0
651690,128.0
651966,128.0
597129,128.48
648436,128.48
651547,128.48
661011,128.85
649617,128.9
652070,128.9
593609,129.0
648947,129.0
649323,129.0
651517,129.0
651557,129.0
653605,129.0
688800,129.0
597368,129.71
648790,129.71
649619,129.71
649760,129.71
651828,129.71
652098,129.71
661010,129.94
616286,130.0
648463,130.0
648668,130.0
648816,130.0
649102,130.0
651710,130.0
652209,130.0
652243,130.0
657496,130.0
667899,130.0
667932,130.0
668257,130.0
682063,130.0
688666,130.0
688687,130.0
688787,130.0
688810,130.0
651541,130.32
648473,130.76
648412,131.56
598547,131.63
649648,131.76
599379,131.83
651525,132.03
590205,133.02
652199,133.45
646915,133.66
648464,133.69
590204,134.15
616285,134.39
678388,134.49
652062,134.51
648562,134.7
646919,134.73
648825,135.0
678241,135.0
652321,135.61
652173,135.66
648517,135.71
649370,135.71
676609,135.71
651528,136.79
647103,137.21
600572,137.31
648627,137.31
648471,137.42
647573,137.44
649792,137.44
651843,137.7
618039,137.82
648952,137.82
653611,137.86
681655,138.27
647600,138.48
648513,138.48
652175,138.48
649687,138.52
649074,138.6
601865,139.28
591931,139.65
648500,140.0
648803,140.0
649677,140.0
649769,140.0
649786,140.0
651559,140.0
653500,140.0
661118,140.0
674888,140.0
678256,140.0
681711,140.0
688612,140.0
688706,140.0
688710,140.0
688776,140.0
651679,140.07
652255,140.07
649609,140.17
651727,140.36
646831,140.49
646995,140.61
649090,140.61
649653,140.61
583893,140.91
668168,141.2002
646879,141.51
646934,141.51
647141,142.27
648713,142.27
622452,142.29
584573,142.33
648830,142.52
651703,143.0
649029,143.05
648641,143.51
652077,144.0
651816,144.58
646979,144.68
593959,144.7
600730,144.83
618516,145.0
651465,145.0
667904,145.0
599910,145.02
649132,145.04
649556,145.04
651413,145.33
598116,145.96
592871,146.61
649604,147.16
598078,147.61
682025,147.88
648944,148.0
649720,148.0
652006,148.0
661100,148.0
668024,148.0
653717,148.03
648550,148.07
651700,148.32
651799,148.32
652069,148.32
648506,148.39
648899,149.17
651811,149.29
651570,149.46
649318,150.02
648900,150.26
649188,150.67
649317,150.67
652080,150.822
648439,150.99
647372,151.07
651467,151.27
651549,151.27
651933,151.27
688675,151.3256
598195,151.49
647038,151.51
652308,151.652
652309,151.652
652157,152.22
651652,152.44
651615,153.66
