iddespesa,medicos
721318,630.0
721319,1182.0
721320,1260.0
721321,945.0
721322,1386.0
721323,944.0
721324,720.0
721325,660.0
721330,550.0
721331,1000.0
721332,1092.0
721335,756.0
721336,1000.0
721337,567.0
721338,2000.0
721339,1134.0
721341,1050.0
721342,1082.0
721343,1298.0
721345,770.0
721346,1000.0
721347,910.0
721348,330.0
721349,440.0
721350,1000.0
721352,1000.0
721353,1000.0
721354,917.0
721355,567.0
721359,1320.0
721631,708.0
721632,620.0
721633,1000.0
721634,525.0
721635,1190.0
721636,660.0
721637,1000.0
721638,1000.0
721639,1000.0
721640,1125.0
721641,1237.5
721642,1210.0
721643,630.01
721644,1260.0
721645,1260.0
721647,1260.0
721648,1000.0
721703,730.8
721704,720.0
721705,775.0
721706,882.0
721707,840.0
721708,950.0
721709,1000.0
721710,1000.0
721711,630.0
721712,630.0
721713,1000.01
721715,630.0
721716,635.0
721717,910.0
721718,1050.0
721719,945.0
721720,1000.0
721721,1000.0
721722,1265.0
721723,1100.0
721724,287.0
721725,970.0
721726,990.0
721727,1000.0
721728,1000.0
721729,84.0
721730,1300.0
721731,1100.0
721732,699.0
721733,1330.0
721734,1064.0
721735,1080.0
721736,1265.0
721737,567.0
721738,1955.0
721739,990.0
721740,1082.0
721741,1000.0
721742,1000.0
721743,1955.0
721744,1000.0
722093,630.0
722094,1182.0
722095,1386.0
722096,756.0
722097,944.0
722098,720.0
722099,770.0
722100,1000.0
722102,550.0
722103,945.0
722104,1000.0
722106,1260.0
722107,1000.0
722108,616.0
722109,567.0
722587,1134.0
722588,1050.0
722589,1182.0
722590,1320.0
722591,1000.0
722592,770.0
722593,1000.0
722594,910.0
722595,330.0
722596,440.0
722597,1000.0
722598,2125.0
722599,1092.0
722600,1560.0
722601,1298.0
722602,567.0
722604,708.0
722605,620.0
722606,1000.0
722607,1100.0
722608,1100.0
722609,525.0
722610,1190.0
722611,660.0
722612,1000.0
722613,1000.0
722614,496.0
722615,1000.0
722616,1260.0
722617,1260.0
722618,1485.0
722619,1237.5
722620,1210.0
722621,1125.0
722622,1000.0
722624,720.0
722625,775.0
722626,882.0
722627,1224.0
722628,840.0
722629,1000.0
722630,1000.0
722631,950.0
722632,630.0
722633,630.0
722634,1000.0
722635,630.0
722636,635.0
722637,945.0
722638,1000.0
722639,1000.0
722640,1265.0
722797,287.0
722798,651.0
722799,970.0
722800,650.0
722801,732.0
722802,990.0
722803,1080.0
722804,1000.0
722805,1265.0
722806,1265.0
722807,1100.0
722811,708.0
722812,1200.0
722813,1200.0
722814,1330.0
722815,1064.0
722816,1260.0
722817,567.0
722818,990.0
723059,705.0
723060,910.0
723061,1134.0
723062,1050.0
723063,1082.0
723064,1300.0
723065,840.0
723066,1000.0
723067,1000.0
723068,970.0
723069,944.0
723070,1000.0
723071,505.0
723072,1100.0
723073,540.0
723074,651.0
723075,540.0
723076,1312.0
723078,1000.0
723079,1764.0
723080,1955.0
723083,630.0
723084,1260.0
723085,1182.0
723086,945.0
723087,1386.0
723088,944.0
723089,720.0
723090,770.0
723091,550.0
723092,1092.0
723093,1000.0
723094,2000.0
723095,1000.0
723097,756.0
723098,1000.0
723099,567.0
723226,945.6
723227,1134.0
723228,1050.0
723229,1320.0
723230,770.0
723231,910.0
723232,1000.0
723233,2125.0
723234,330.0
723235,330.0
723236,1560.0
723237,618.75
723238,1000.0
723239,1000.0
723240,1298.0
723241,567.0
