iddespesa,medicos
21011,1100.0
21363,1130.0
21365,1190.0
21367,720.0
21369,1470.0
21370,1100.0
21389,625.0
21392,460.0
21393,765.0
21395,1100.0
21407,1130.0
21412,1100.0
21438,1220.0
21441,950.0
21474,950.0
21476,1100.0
21492,700.0
21493,1200.0
21508,1130.0
21510,1190.0
21512,720.0
21514,1470.0
21515,550.0
21533,625.0
21535,860.0
21537,460.0
21538,765.0
21540,1100.0
21562,625.01
21565,510.0
21569,1100.0
21595,1220.0
21598,950.0
21599,1100.0
21622,950.0
21635,700.0
21642,1130.0
21644,1190.0
21646,720.0
21648,1470.0
21671,625.0
21674,460.0
21675,765.0
21677,1100.0
21694,1130.0
21699,1100.0
21717,950.0
21767,700.0
21781,1130.0
21783,1190.0
21785,720.0
21787,1470.0
21803,625.0
21805,860.0
21808,765.0
21810,1100.0
21817,1130.0
21824,1100.0
21844,1220.0
21847,950.0
21901,1335.0
21902,1470.0
21907,42.0
21908,210.0
21930,950.0
22031,1220.0
