idreceita,Mensalidades
550250,189.42
553529,308.86
553605,215.07
553647,142.71
553753,97.38
554395,199.5
554969,397.54
546744,162.86
549628,134.7
550485,203.34
550921,183.83
551598,215.07
555229,114.82
555801,158.32
555924,198.76
557283,187.69
557994,341.5
558298,440.55
558374,87.48
558407,77.41
559022,177.87
559239,218.8
559290,197.3
547032,225.23
547922,199.82
549038,130.73
555376,83.16
555535,236.94
556774,83.16
557430,308.39
558652,225.23
558867,79.0
559247,154.55
559633,204.44
559989,110.53
560327,83.16
561193,100.49
561582,128.04
562813,101.8
563508,92.57
563601,136.96
563653,136.14
563957,204.44
564030,225.23
564238,144.0
564241,195.0
564245,119.0
564636,225.0
564860,79.0
564960,225.0
565102,60.0
565738,84.32
568367,157.64
573369,158.0
577094,90.36
547817,220.5328
550870,184.8
553320,99.0
556278,232.13
560930,79.0
561995,473.87
562439,80.67
564021,229.94
564493,131.66
564916,80.63
566210,166.22
566366,158.0
574430,446.99
574620,79.0
575354,162.11
576437,225.0
577676,80.68
577852,80.63
581531,161.25
582475,79.0
583072,79.0
583104,79.0
591404,270.0
591622,170.0
591936,160.0
591959,79.0
592303,79.0
592662,170.0
592726,159.0
592747,540.0
593567,79.0
598149,0.0101
598150,0.0101
598151,0.0101
598152,0.0101
598159,85.0
545608,225.0
546284,233.3501
546780,124.0
547389,414.45
547777,320.62
547803,83.16
548140,85.4
548312,152.17
548602,381.35
549574,204.44
549649,96.1706
549734,195.0
550062,167.89
550227,166.19
550392,233.4198
550411,169.8
550453,111.64
550528,179.3528
550643,225.23
551231,204.44
551389,231.32
552535,414.45
552729,166.32
553639,215.07
553769,209.3
553819,186.68
554182,213.87
554458,137.31
554720,78.54
554745,412.25
554820,327.0
555177,218.44
555300,137.21
555317,432.24
555452,215.07
555661,77.41
555933,94.69
556329,86.0101
556330,83.1601
556603,203.3
557877,137.2955
557911,86.1401
557912,83.1601
558089,83.16
559730,430.13
560341,225.0
560670,277.0
561081,112.926
562004,195.0
562030,203.344
562144,433.26
563689,225.0
567369,93.67
567370,92.85
567393,93.67
567394,92.85
568155,192.62
568156,190.94
570867,206.0
572074,72.0
572850,72.0
573967,347.66
577698,79.0
583464,173.0
584744,220.0
584757,100.49
591555,89.0
591556,4.9001
591700,190.0
598196,85.0
598222,186.6802
598225,198.0
598237,109.0
598251,130.0
598270,184.9201
598271,179.7101
598292,85.0
598336,150.1502
545404,187.14
545748,110.0
545806,119.0
545816,213.87
545946,135.0
545947,135.0
545980,186.65
546027,166.22
546142,149.5601
546275,204.44
546433,204.44
546516,96.95
546562,181.34
546936,82.6201
546937,81.8801
547288,341.02
547329,203.34
547398,129.83
547447,204.44
547624,92.57
547650,385.77
547728,225.23
547980,115.5
548493,79.0
548997,193.6961
549125,225.23
549260,179.0
549344,196.36
549352,181.34
549767,83.16
550893,236.94
550929,215.07
550954,225.0
550963,375.39
551310,213.93
551724,110.45
551989,80.62
552243,236.94
552413,187.69
552678,84.32
553228,177.0
553439,95.57
553538,204.44
553562,186.65
553664,228.95
553728,204.44
553879,291.61
553938,408.8701
553947,204.44
553956,204.44
